"MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","OBJECT_AGE","CENT_FOCUS_DIST"
8.50812626,0.3066735,64.6187,158.0766,58.6104,18.1058,10135.517,169.25,6865.676,649.087,"DEBRIS","SMALL",36,3108.2944726995
14.09724612,0.006568,70.8771,297.8737,105.2727,321.2841,7238.451,102.148,907.858,812.774,"DEBRIS","SMALL",32,47.542146168
14.22972439,0.0003595,98.7126,290.9207,51.8221,9.5418,7193.455,101.197,817.906,812.734,"DEBRIS","SMALL",21,2.5860470725
14.22239877,0.0003994,98.7132,289.3556,60.5628,299.5947,7195.925,101.249,820.664,814.916,"DEBRIS","SMALL",21,2.874052445
14.48900489,0.0089341,98.5838,322.1177,252.1642,106.9789,7107.379,99.386,792.742,665.746,"DEBRIS","SMALL",25,63.4980347239
14.44719628,0.0089866,98.6718,314.1329,316.5518,42.8614,7121.084,99.673,806.944,678.955,"DEBRIS","SMALL",25,63.9943334744
14.46925262,0.0077881,98.6438,309.1411,193.8849,166.0201,7113.846,99.521,791.114,680.307,"DEBRIS","SMALL",25,55.4033440326
14.50249364,0.0071131,98.574,303.3365,74.0924,286.8093,7102.971,99.293,775.36,674.312,"DEBRIS","SMALL",25,50.5241430201
14.33263592,0.0107703,98.5444,225.0155,208.6659,163.9853,7158.98,100.47,857.949,703.74,"DEBRIS","SMALL",25,77.104362294
14.41426148,0.0098046,98.7353,312.2497,52.9467,121.9674,7131.927,99.901,823.718,683.867,"DEBRIS","SMALL",25,69.9256914642
14.41948654,0.0083486,98.7247,299.552,281.5191,139.1696,7130.204,99.865,811.597,692.542,"DEBRIS","SMALL",25,59.5272211144
14.32758266,0.0103695,98.8306,277.3059,278.2005,257.6744,7160.663,100.505,856.78,708.275,"DEBRIS","SMALL",25,74.2524949785
14.38047171,0.0104075,98.7928,310.0696,180.061,180.0581,7143.095,100.136,839.302,690.618,"DEBRIS","SMALL",25,74.3417612125
14.25215603,0.000616,98.5107,302.8593,41.1152,319.0491,7185.905,101.037,812.196,803.343,"DEBRIS","SMALL",21,4.42651748
6.36732098,0.4548754,24.604,356.8139,124.2523,287.4565,12296.004,226.155,11511.019,324.72,"DEBRIS","SMALL",48,5593.1497379016
5.72786419,0.4952337,24.5263,310.8603,80.0831,330.3752,13194.918,251.403,13351.351,282.215,"DEBRIS","SMALL",47,6534.5680623366
7.2250114,0.3744477,65.7502,71.1936,59.3832,332.3503,11302.543,199.308,9156.619,692.196,"DEBRIS","SMALL",36,4232.2112305011
10.6125919,0.2491743,38.7985,283.9226,352.344,4.5011,8746.901,135.688,4548.269,189.263,"DEBRIS","SMALL",20,2179.5029338443
13.28651447,0.0044044,99.8958,102.553,78.3258,345.5381,7529.991,108.381,1185.021,1118.691,"DEBRIS","SMALL",58,33.1650923604
13.53089481,0.0059699,100.2404,132.72,186.2396,349.2041,7439.05,106.423,1105.326,1016.505,"DEBRIS","SMALL",58,44.410384595
13.5615897,0.0027103,100.1384,109.6825,120.8679,55.0407,7427.821,106.182,1069.818,1029.555,"DEBRIS","SMALL",58,20.1316232563
13.44794819,0.0049695,100.3624,109.7916,45.1755,22.3942,7469.608,107.08,1128.593,1054.353,"DEBRIS","SMALL",58,37.120216956
13.61350207,0.0041741,100.1213,122.4667,306.3735,68.1964,7408.926,105.777,1061.717,999.866,"DEBRIS","SMALL",58,30.9255980166
13.46119315,0.0048011,100.3202,95.5536,69.7695,105.255,7464.708,106.974,1122.411,1050.734,"DEBRIS","SMALL",58,35.8388095788
13.42920953,0.0049798,100.4027,112.6665,123.9785,250.7664,7476.555,107.229,1135.652,1061.188,"DEBRIS","SMALL",58,37.231748589
13.60885389,0.0057276,100.2899,232.4429,40.5084,334.2602,7410.613,105.813,1074.923,990.033,"DEBRIS","SMALL",58,42.4450270188
13.5631791,0.0040636,100.3718,220.9456,82.4168,290.8758,7427.241,106.17,1079.287,1018.925,"DEBRIS","SMALL",58,30.1813365276
13.54698177,0.003848,100.3023,185.1394,146.9228,25.7509,7433.16,106.297,1083.628,1026.422,"DEBRIS","SMALL",58,28.60279968
13.91704763,0.0032012,64.9653,57.4709,66.952,293.4914,7300.8,103.47,946.036,899.293,"DEBRIS","SMALL",43,23.37132096
14.47688868,0.0078659,89.8373,135.771,229.9315,129.4975,7111.344,99.469,789.146,677.272,"DEBRIS","SMALL",60,55.9371207696
10.50436328,0.2038528,40.8511,324.2873,83.5292,299.1946,8806.879,137.086,4224.051,633.437,"DEBRIS","SMALL",58,1795.3069434112
13.90978774,0.005779,65.0551,347.1601,230.8562,128.7359,7303.34,103.524,967.411,882.999,"DEBRIS","SMALL",40,42.20600186
13.91295417,0.005962,65.0488,325.2837,239.2821,120.2362,7302.232,103.501,967.633,880.561,"DEBRIS","SMALL",40,43.535907184
13.81823089,0.0028916,65.0427,105.5103,72.6759,301.6416,7335.565,104.21,978.641,936.218,"DEBRIS","SMALL",36,21.211519754
13.05333161,0.0024571,82.6186,107.301,31.4801,28.8847,7619.403,110.317,1259.989,1222.546,"DEBRIS","SMALL",33,18.7216351113
12.8992366,0.0044282,82.2824,355.3714,299.421,124.1365,7679.964,111.635,1335.837,1267.82,"DEBRIS","SMALL",33,34.0084165848
14.99114549,0.0059236,75.7363,258.0895,208.473,151.3227,6947.768,96.057,610.789,528.477,"DEBRIS","SMALL",31,41.1557985248
14.65436677,0.0097688,75.7422,92.1736,120.2523,240.837,7053.811,98.264,744.583,606.768,"DEBRIS","SMALL",31,68.9072688968
14.88485756,0.0065752,75.7397,287.6686,252.2704,107.1302,6980.803,96.743,648.568,556.768,"DEBRIS","SMALL",31,45.9001758856
14.36811651,0.0147775,75.7587,318.5873,73.8993,287.8382,7147.189,100.222,874.672,663.437,"DEBRIS","SMALL",31,105.6175854475
14.28091342,0.0010177,98.6824,338.7429,200.9549,283.7728,7176.255,100.834,805.423,790.817,"DEBRIS","SMALL",33,7.3032747135
14.19377782,0.0033235,98.8025,329.3373,92.0736,268.4247,7205.595,101.453,851.408,803.512,"DEBRIS","SMALL",33,23.9477949825
14.25259867,0.0028276,98.7457,302.4978,295.0828,241.2705,7185.756,101.034,827.94,787.303,"DEBRIS","SMALL",33,20.3184436656
14.1635509,0.0013792,98.8696,328.6249,76.5604,95.8729,7215.843,101.669,847.66,827.756,"DEBRIS","SMALL",33,9.9520906656
14.09842013,0.0037934,99.0038,336.335,296.9082,187.5432,7238.049,102.139,887.371,832.458,"DEBRIS","SMALL",33,27.4568150766
14.24145503,0.0012293,98.7133,330.8555,269.6288,215.5716,7189.504,101.113,820.207,802.531,"DEBRIS","SMALL",33,8.8380572672
14.21819914,0.0016147,98.7913,311.8765,89.159,283.5312,7197.342,101.279,830.828,807.585,"DEBRIS","SMALL",33,11.6215481274
14.39361419,0.000833,98.6219,2.5524,31.1082,143.4226,7138.746,100.044,766.558,754.665,"DEBRIS","SMALL",33,5.946575418
14.21331356,0.0010755,98.7837,332.0138,329.9556,30.1003,7198.991,101.313,828.598,813.113,"DEBRIS","SMALL",33,7.7425148205
14.65563056,0.0019295,98.7299,105.7901,163.4263,196.7573,7053.405,98.256,688.88,661.661,"DEBRIS","SMALL",33,13.6095449475
14.01552381,0.0132906,98.7885,55.719,325.7854,152.9479,7266.561,102.743,985.003,791.85,"DEBRIS","SMALL",33,96.5769556266
14.15093724,0.0128037,98.8576,299.7369,74.867,45.9144,7220.13,101.76,934.44,749.551,"DEBRIS","SMALL",33,92.444378481
14.37532991,0.0054212,98.7583,23.9394,255.0688,117.8898,7144.798,100.172,805.396,727.93,"DEBRIS","SMALL",33,38.7333789176
14.32449463,0.0060065,98.8482,318.9514,260.521,98.9181,7161.692,100.527,826.574,740.54,"DEBRIS","SMALL",33,43.016702998
14.3796386,0.0008087,98.6202,357.0409,50.5095,319.2897,7143.371,100.142,771.013,759.459,"DEBRIS","SMALL",33,5.7768441277
13.96281872,0.0114414,98.7114,18.1916,254.8727,132.3309,7284.836,103.131,990.05,823.352,"DEBRIS","SMALL",33,83.3487226104
14.72753094,0.0039722,98.563,9.4529,293.5182,66.1852,7030.43,97.776,680.221,624.369,"DEBRIS","SMALL",33,27.926274046
14.22704224,0.007441,98.6205,156.8852,153.9028,220.3255,7194.359,101.216,869.757,762.691,"DEBRIS","SMALL",33,53.533225319
14.20867076,0.0064155,98.8954,350.5399,272.38,87.0032,7200.559,101.347,868.619,776.229,"DEBRIS","SMALL",33,46.1951862645
14.27761585,0.0028798,98.7881,349.6636,284.6665,200.2884,7177.36,100.857,819.894,778.555,"DEBRIS","SMALL",33,20.669361328
14.53026261,0.0064176,98.8984,95.4253,289.9761,69.4529,7093.919,99.104,761.31,670.258,"DEBRIS","SMALL",33,45.5259345744
14.163363,0.0090364,99.0065,331.9818,43.9148,316.9162,7215.907,101.671,902.978,772.566,"DEBRIS","SMALL",33,65.2058220148
14.18166197,0.0092334,99.031,312.1213,332.3303,27.2975,7209.698,101.54,898.133,764.993,"DEBRIS","SMALL",33,66.5700255132
14.4656299,0.0040292,98.2846,308.2436,179.9497,180.1706,7115.033,99.546,765.566,708.23,"DEBRIS","SMALL",33,28.6678909636
14.38332033,0.00093,98.6161,357.5774,41.2587,133.8044,7142.152,100.116,770.659,757.375,"DEBRIS","SMALL",33,6.64220136
14.24074153,0.0079662,98.9555,306.1216,129.1942,231.6346,7189.744,101.118,868.884,754.334,"DEBRIS","SMALL",33,57.2749386528
14.29585237,0.0012402,98.7082,349.4536,217.4643,142.5675,7171.255,100.729,802.013,784.226,"DEBRIS","SMALL",33,8.893790451
14.39575192,0.001017,98.6206,2.5306,14.2874,345.8599,7138.039,100.03,767.164,752.645,"DEBRIS","SMALL",33,7.259385663
14.63241521,0.0019938,98.744,94.5898,200.8567,159.1821,7060.864,98.412,696.807,668.651,"DEBRIS","SMALL",33,14.0779506432
14.1832028,0.008555,99.031,299.0941,309.2553,50.1053,7209.176,101.529,892.716,769.367,"DEBRIS","SMALL",33,61.67450068
14.16787847,0.0081919,98.9724,343.0999,33.9609,326.6771,7214.374,101.638,895.338,777.139,"DEBRIS","SMALL",33,59.0994303706
14.35800618,0.0008013,98.6302,351.1071,80.8328,290.0172,7150.544,100.292,778.139,766.679,"DEBRIS","SMALL",33,5.7297309072
14.10430175,0.0130184,98.6232,39.1341,178.6014,181.5546,7236.037,102.097,952.104,763.7,"DEBRIS","SMALL",33,94.2016240808
14.38321827,0.0010994,98.6173,357.6418,52.5858,120.937,7142.186,100.117,771.903,756.198,"DEBRIS","SMALL",33,7.8521192884
14.7122985,0.0009354,98.6315,105.8304,1.4937,358.6294,7035.282,97.877,663.727,650.566,"DEBRIS","SMALL",33,6.5808027828
14.2206484,0.007489,98.9486,318.6279,264.4935,271.946,7196.515,101.261,872.275,764.485,"DEBRIS","SMALL",33,53.894700835
13.68379996,0.0223463,70.9547,199.3899,201.402,157.7623,7383.53,105.234,1170.389,840.4,"DEBRIS","SMALL",20,164.994576439
13.67635553,0.0228548,70.9681,223.2034,176.0349,305.9545,7386.209,105.291,1176.884,839.264,"DEBRIS","SMALL",20,168.8103294532
13.68830887,0.0218182,71.0622,257.7717,84.89,87.6636,7381.908,105.199,1164.833,842.713,"DEBRIS","SMALL",20,161.0599451256
13.72928931,0.020101,71.0734,180.4869,348.7194,186.3591,7367.211,104.885,1137.165,840.988,"DEBRIS","SMALL",20,148.088308311
14.36758286,0.0106604,98.1951,180.2734,302.5209,56.5713,7147.366,100.226,845.425,693.037,"PAYLOAD","SMALL",20,76.1937805064
14.52657312,0.003401,98.4067,260.7664,152.4996,207.8008,7095.12,99.129,741.115,692.854,"PAYLOAD","SMALL",20,24.13050312
14.47579167,0.0057357,98.4985,259.1571,334.7958,25.0437,7111.703,99.476,774.359,692.778,"PAYLOAD","SMALL",20,40.7905948971
14.49700139,0.004521,98.4592,259.7344,250.1637,109.4681,7104.765,99.331,758.751,694.509,"PAYLOAD","SMALL",20,32.120642565
14.42027848,0.0082905,98.4675,236.3065,152.2813,208.2832,7129.943,99.859,810.919,692.698,"PAYLOAD","SMALL",20,59.1107924415
14.2780633,0.0031566,81.2664,210.6981,325.8161,34.0987,7177.21,100.854,821.73,776.419,"DEBRIS","SMALL",43,22.655581086
14.29195208,0.0048513,81.266,207.5348,336.9656,22.9349,7172.559,100.756,829.22,759.628,"DEBRIS","SMALL",43,34.7962354767
15.25796905,0.001232,97.3377,320.2782,31.2219,328.9749,6866.531,94.377,496.855,479.936,"DEBRIS","SMALL",23,8.459566192
15.06201169,0.0035865,97.7208,298.8498,100.1257,260.4018,6925.958,95.605,572.663,522.983,"DEBRIS","SMALL",23,24.839948367
14.695692,0.0075929,97.6218,316.1541,64.937,295.9694,7040.581,97.988,715.904,608.987,"DEBRIS","SMALL",23,53.4584274749
13.2874933,0.019243,99.4599,8.7141,267.7039,272.8133,7529.621,108.373,1296.379,1006.594,"DEBRIS","SMALL",23,144.892496903
13.27295578,0.0200762,99.3964,342.6766,326.6038,153.836,7535.118,108.491,1308.26,1005.707,"DEBRIS","SMALL",23,151.2765359916
14.31990863,0.0021562,98.5786,288.1225,110.9739,249.3755,7163.221,100.559,800.531,769.641,"DEBRIS","SMALL",22,15.4453371202
14.54935652,0.0076147,48.2705,285.2388,9.1247,164.6938,7087.711,98.973,763.547,655.605,"DEBRIS","SMALL",62,53.9707929517
14.32615703,0.001029,98.5369,253.7159,155.6319,204.5353,7161.138,100.515,790.372,775.634,"PAYLOAD","SMALL",22,7.368811002
14.32695589,0.0010625,98.5394,253.6099,159.0885,201.0736,7160.872,100.51,790.345,775.128,"PAYLOAD","SMALL",22,7.6084265
14.39269545,0.012792,98.0983,2.0002,243.2486,292.6191,7139.05,100.051,852.238,669.592,"DEBRIS","SMALL",20,91.3227276
14.3628312,0.0131068,98.7799,333.1337,210.2041,202.2932,7148.942,100.259,864.507,677.108,"DEBRIS","SMALL",20,93.6997530056
14.45412426,0.0110503,98.1704,71.1069,80.4269,293.6391,7118.809,99.626,819.339,662.009,"DEBRIS","SMALL",20,78.6649750927
14.42398065,0.0105197,98.525,357.8885,6.0887,169.0336,7128.723,99.834,825.58,675.596,"DEBRIS","SMALL",20,74.9920273431
3.71599214,0.6115139,27.0649,259.3593,271.8896,23.7047,17606.998,387.514,21995.787,461.939,"DEBRIS","SMALL",59,10766.9240142722
2.72069997,0.680177,26.3691,184.9228,283.753,333.9872,21674.449,529.276,30038.776,553.852,"DEBRIS","SMALL",59,14742.461697473
14.3826636,0.0034157,81.1927,224.0194,109.1975,251.2913,7142.369,100.121,788.63,739.838,"DEBRIS","SMALL",45,24.3961897933
14.36253422,0.0010101,81.1981,233.3268,259.9039,100.1007,7149.041,100.261,778.127,763.685,"DEBRIS","SMALL",45,7.2212463141
2.07047958,0.7235025,4.1548,296.7407,328.3564,105.5789,26002.865,695.491,38437.868,811.592,"DEBRIS","SMALL",36,18813.1378346625
2.24601797,0.7054118,8.2564,279.2932,65.7907,28.5882,24629.732,641.135,35625.701,877.493,"DEBRIS","SMALL",35,17374.1035836376
2.33676871,0.7126206,7.6799,295.6958,30.6898,356.3644,23987.852,616.236,34703.954,515.479,"DEBRIS","SMALL",35,17094.2374849512
2.29261475,0.7139883,8.0885,60.8863,136.4344,305.7847,24294.863,628.104,35262.976,570.48,"DEBRIS","SMALL",35,17346.2479321029
6.45279284,0.4377564,64.9267,26.0892,142.6571,257.8789,12187.184,223.159,11144.066,474.031,"DEBRIS","SMALL",32,5335.0177939776
5.76971113,0.4809582,66.0503,123.7568,75.5172,331.6918,13131.04,249.579,13068.387,437.424,"DEBRIS","SMALL",32,6315.481362528
14.74877727,0.0068349,99.0669,141.534,350.5798,9.4121,7023.676,97.635,693.548,597.535,"DEBRIS","SMALL",50,48.0061230924
14.32441103,0.0064768,99.0073,238.6356,17.5284,342.8113,7161.72,100.528,829.97,737.2,"DEBRIS","SMALL",50,46.385028096
14.26855928,0.0019242,81.1999,324.3262,112.1408,248.1817,7180.396,100.921,816.078,788.445,"DEBRIS","SMALL",45,13.8165179832
14.43422755,0.0005171,81.1833,239.1392,215.9367,144.1475,7125.349,99.763,750.899,743.53,"DEBRIS","SMALL",45,3.6845179679
14.57719522,0.0006558,81.1942,154.5921,91.7505,268.4444,7078.684,98.784,705.191,695.907,"DEBRIS","SMALL",45,4.6422009672
14.36169863,0.0033385,81.2552,138.0129,127.191,233.2332,7149.318,100.267,795.051,747.315,"DEBRIS","SMALL",43,23.867998143
14.56906731,0.0027019,81.2341,9.7516,276.4559,83.3561,7081.317,98.84,722.315,684.049,"DEBRIS","SMALL",42,19.1330104023
14.49965632,0.0027027,81.2444,13.0974,297.4742,62.3703,7103.898,99.313,744.962,706.563,"DEBRIS","SMALL",43,19.1997051246
14.56108783,0.0011948,81.237,339.064,112.3484,247.8979,7083.903,98.894,714.232,697.304,"DEBRIS","SMALL",43,8.4638473044
14.39278502,0.003538,81.2618,136.3046,115.8632,244.621,7139.02,100.05,786.143,735.627,"DEBRIS","SMALL",43,25.25785276
14.00021701,0.0020128,82.525,171.579,121.387,238.9271,7271.857,102.856,908.359,879.085,"DEBRIS","SMALL",39,14.6367937696
6.42257724,0.0014565,120.8655,355.6202,19.9057,1.6834,12225.378,224.209,5865.049,5829.436,"DEBRIS","SMALL",56,17.806263057
13.44929749,0.0052985,100.4241,133.2815,78.767,296.0999,7469.109,107.069,1130.549,1051.399,"DEBRIS","SMALL",58,39.5750740365
13.53474836,0.00749,100.4981,256.7487,314.9839,103.8202,7437.638,106.393,1115.211,1003.795,"DEBRIS","SMALL",58,55.70790862
13.97203766,0.0048149,100.1652,90.4733,30.5211,329.8734,7281.631,103.063,938.556,868.436,"DEBRIS","SMALL",58,35.0603251019
13.64680732,0.00427,100.4094,28.959,313.8982,223.3681,7396.867,105.519,1050.316,987.147,"DEBRIS","SMALL",58,31.58462209
13.59903783,0.0047666,100.3736,321.9652,88.9825,334.5626,7414.179,105.89,1071.384,1000.703,"DEBRIS","SMALL",58,35.3404256214
13.70885539,0.0039197,100.2403,291.3932,159.4433,16.5619,7374.531,105.042,1025.301,967.49,"DEBRIS","SMALL",58,28.9059491607
13.64856543,0.0053615,100.4459,7.4623,324.8779,212.3187,7396.232,105.506,1057.752,978.442,"DEBRIS","SMALL",58,39.654897868
13.72420376,0.0048085,100.2572,311.125,139.238,339.3253,7369.031,104.924,1026.33,955.462,"DEBRIS","SMALL",58,35.4339855635
13.68390317,0.0044243,100.3098,318.9847,218.2493,320.3696,7383.493,105.233,1038.024,972.691,"DEBRIS","SMALL",58,32.6667880799
13.45026063,0.0052164,100.3953,121.9142,115.3731,261.0259,7468.752,107.061,1129.577,1051.657,"DEBRIS","SMALL",58,38.9599979328
13.94741313,0.0032421,100.25,281.5304,93.1969,267.2898,7290.199,103.245,935.7,888.429,"DEBRIS","SMALL",58,23.6355541779
12.44215582,0.1041162,120.6581,33.8222,50.3286,318.4955,7866.92,115.736,2307.859,669.711,"DEBRIS","SMALL",56,819.073816104
11.11044745,0.1766484,120.5671,292.1714,130.3143,246.6014,8483.612,129.608,3604.094,606.861,"DEBRIS","SMALL",56,1498.6164860208
13.13373432,0.0862215,120.4937,39.3782,247.6984,103.0421,7588.274,109.641,1864.412,555.867,"DEBRIS","SMALL",56,654.272366691
13.54971094,0.0091301,89.9844,11.7185,228.3828,258.3668,7432.162,106.275,1121.883,986.17,"DEBRIS","SMALL",36,67.8563822762
13.76470984,0.0066245,89.8935,343.9076,358.6492,62.5126,7354.567,104.615,1025.153,927.712,"DEBRIS","SMALL",36,48.7203290915
13.50711769,0.0086435,89.9799,11.0741,344.8001,77.0827,7447.778,106.61,1134.018,1005.268,"DEBRIS","SMALL",36,64.374869143
13.46580254,0.0090177,89.9549,6.2715,88.5507,272.5969,7463.004,106.938,1152.168,1017.57,"DEBRIS","SMALL",36,67.2991311708
15.140378,0.0074726,97.6529,57.393,34.3434,326.2595,6902.038,95.11,575.479,472.327,"DEBRIS","SMALL",19,51.5761691588
14.91284732,0.0121557,97.9564,84.6407,113.1595,248.2484,6972.066,96.561,678.681,509.18,"DEBRIS","SMALL",19,84.7503426762
14.9799751,0.0102076,97.8422,107.2027,297.1919,61.8927,6951.221,96.128,644.042,502.131,"DEBRIS","SMALL",19,70.9552834796
15.09135003,0.0083054,97.8636,130.2403,171.5117,188.7539,6916.979,95.419,596.292,481.396,"DEBRIS","SMALL",19,57.4482773866
12.08725531,0.0738174,69.2368,135.2073,304.997,48.3852,8020.166,119.134,2234.059,1050.004,"DEBRIS","SMALL",59,592.0278016884
11.80985447,0.0772927,69.2261,228.1472,49.3787,56.0184,8145.27,121.932,2396.705,1137.565,"DEBRIS","SMALL",59,629.569910529
11.81486229,0.0761141,69.2232,224.9229,52.1516,58.1771,8142.968,121.88,2384.628,1145.038,"DEBRIS","SMALL",59,619.7946806488
12.02281558,0.0827256,69.1987,304.6391,95.1124,335.9277,8048.798,119.772,2336.505,1004.822,"DEBRIS","SMALL",59,665.8416438288
11.87865671,0.0739501,69.2197,58.3458,333.8378,34.4524,8113.787,121.226,2335.668,1135.637,"DEBRIS","SMALL",59,600.0153600287
4.06207295,0.5990708,27.8685,344.2793,259.5896,31.6779,16592.177,354.499,20153.93,274.153,"DEBRIS","SMALL",59,9939.8887491316
2.63270643,0.652098,25.8128,165.5892,148.2864,2.8691,22154.752,546.966,30223.686,1329.547,"DEBRIS","SMALL",59,14447.069469696
2.81960552,0.6743943,26.3649,214.9727,131.9127,309.3646,21164.578,510.71,29059.713,513.172,"DEBRIS","SMALL",59,14273.2707651054
2.74873049,0.6737306,27.565,237.498,20.6349,60.8447,21526.846,523.878,29652.006,645.416,"DEBRIS","SMALL",59,14503.2948716876
15.42153976,0.0007332,97.502,6.4945,319.7181,40.3522,6817.89,93.376,444.754,434.757,"DEBRIS","SMALL",23,4.998876948
14.95076666,0.0037328,97.9578,323.9621,303.1143,56.6496,6960.272,96.316,608.118,556.155,"DEBRIS","SMALL",23,25.9813033216
14.73165679,0.0043787,98.2571,279.4308,317.8716,54.4834,7029.117,97.749,681.761,620.204,"DEBRIS","SMALL",23,30.7783946079
14.84175825,0.0037219,98.1244,299.379,65.5356,356.628,6994.311,97.024,642.208,590.144,"DEBRIS","SMALL",23,26.0321261109
14.94607089,9.96e-05,97.8525,294.1353,84.1564,275.977,6961.73,96.346,584.288,582.901,"DEBRIS","SMALL",23,0.693388308
15.15396412,0.0017841,97.6545,334.975,157.224,202.9787,6897.912,95.025,532.084,507.471,"DEBRIS","SMALL",23,12.3065647992
14.6390744,0.001711,98.0853,75.2483,138.1742,222.0771,7058.722,98.367,692.665,668.51,"PAYLOAD","SMALL",19,12.077473342
14.63991758,0.0017618,98.078,74.7278,139.7212,220.53,7058.451,98.361,692.752,667.881,"PAYLOAD","SMALL",19,12.4355789718
14.6447845,0.0017006,98.0741,76.2645,129.681,290.4896,7056.887,98.329,690.753,666.751,"DEBRIS","SMALL",19,12.0009420322
14.90404086,0.0084802,75.7348,327.1602,313.5552,165.2958,6974.812,96.618,655.824,537.529,"DEBRIS","SMALL",31,59.1478007224
14.86331551,0.0076103,75.7397,336.7067,318.2194,41.3199,6987.546,96.883,662.589,556.234,"DEBRIS","SMALL",31,53.1773213238
14.79055979,0.0082984,75.7416,352.0416,341.0146,18.7949,7010.443,97.359,690.483,574.132,"DEBRIS","SMALL",31,58.1754601912
14.97639354,0.0059663,75.7327,260.5236,211.5154,148.2463,6952.329,96.151,615.674,532.715,"DEBRIS","SMALL",31,41.4796805127
14.6237027,0.001199,81.1841,101.9134,25.9982,334.1817,7063.668,98.47,694.002,677.064,"DEBRIS","SMALL",45,8.469337932
14.22091422,0.0009647,81.2085,2.995,57.1434,303.0671,7196.425,101.259,825.233,811.348,"DEBRIS","SMALL",45,6.9423911975
14.22120611,0.0028294,81.2083,5.8636,186.5383,173.543,7196.327,101.257,838.553,797.831,"DEBRIS","SMALL",45,20.3612876138
13.96792677,0.0024065,82.4623,326.5058,111.4284,310.3444,7283.06,103.093,922.451,887.398,"DEBRIS","SMALL",37,17.52668389
13.44894266,0.0048177,100.4401,160.5092,176.2162,198.4139,7469.24,107.072,1127.09,1055.12,"DEBRIS","SMALL",58,35.984557548
13.44700666,0.0043851,100.4474,146.3235,141.0666,233.3889,7469.957,107.087,1124.578,1059.065,"DEBRIS","SMALL",58,32.7565084407
10.94955045,0.0801958,102.0132,102.6045,170.6335,191.0653,8566.518,131.512,2875.381,1501.384,"DEBRIS","SMALL",48,686.9987642244
14.29338709,0.0041045,81.215,204.9013,340.7338,19.2288,7172.079,100.746,823.382,764.506,"DEBRIS","SMALL",44,29.4377982555
14.3188832,0.0035255,81.2181,191.8801,298.0725,61.6894,7163.563,100.567,810.683,760.173,"DEBRIS","SMALL",44,25.2551413565
13.93671556,0.0023929,82.5373,200.2045,23.1866,337.0373,7293.929,103.324,933.248,898.341,"DEBRIS","SMALL",36,17.4536427041
13.99480384,0.0027364,82.5331,166.882,285.5883,74.2266,7273.732,102.895,915.501,875.693,"DEBRIS","SMALL",36,19.9038402448
13.95354589,0.0014967,82.5201,176.2822,331.5196,28.5151,7288.063,103.2,920.836,899.02,"DEBRIS","SMALL",36,10.9080438921
13.97269652,0.0009128,82.5326,169.6849,70.4994,353.0058,7281.402,103.058,909.914,896.621,"DEBRIS","SMALL",36,6.6464637456
13.92101992,0.0007376,82.5387,209.6731,110.4789,262.9564,7299.411,103.441,926.66,915.892,"DEBRIS","SMALL",36,5.3840455536
13.92046314,0.0011576,82.5306,198.9063,90.5312,269.7179,7299.605,103.445,929.92,913.02,"DEBRIS","SMALL",36,8.450022748
13.93484746,0.0018279,82.5479,206.1629,4.7364,62.4777,7294.581,103.338,929.78,903.112,"DEBRIS","SMALL",36,13.3337646099
13.96656855,0.0012947,82.5323,182.3431,13.9572,346.1951,7283.532,103.103,914.827,895.967,"DEBRIS","SMALL",36,9.4299888804
1.81807248,0.4782522,8.6845,269.8851,115.0806,49.3681,28357.05,792.048,35540.736,8417.093,"DEBRIS","SMALL",45,13561.82154801
1.81210274,0.4766551,8.2811,264.3777,129.076,23.2951,28419.295,794.657,35587.362,8494.958,"DEBRIS","SMALL",45,13546.2019001545
14.81548994,0.0009842,58.3108,299.061,162.2242,197.9146,7002.576,97.196,631.333,617.549,"DEBRIS","SMALL",62,6.8919352992
12.07547869,0.066963,59.2698,19.2189,105.1318,349.6,8025.38,119.25,2184.648,1109.841,"DEBRIS","SMALL",59,537.40352094
3.52115951,0.6277586,26.1771,248.3534,58.0385,348.1259,18250.638,408.956,23329.497,415.508,"DEBRIS","SMALL",59,11456.9949599868
14.01913126,0.0028868,64.8257,288.7207,15.6026,344.5925,7265.315,102.717,908.153,866.206,"DEBRIS","SMALL",44,20.973511342
14.94882578,0.0065845,75.7344,286.9549,251.8772,107.5243,6960.874,96.329,628.573,536.905,"DEBRIS","SMALL",31,45.833874853
14.8093804,0.0072367,75.7422,2.5073,355.4921,4.5604,7004.502,97.236,677.056,575.677,"DEBRIS","SMALL",31,50.6894796234
15.0238554,0.0056691,75.7451,238.2375,180.7459,179.3665,6937.68,95.848,598.875,520.214,"DEBRIS","SMALL",31,39.330401688
14.34287559,0.0275852,81.9739,117.8796,197.6348,161.512,7155.572,100.398,974.825,580.049,"DEBRIS","SMALL",30,197.3878847344
15.49863338,0.0007774,81.1502,81.2215,291.5289,68.5129,6795.262,92.911,422.41,411.845,"DEBRIS","SMALL",45,5.2826366788
